data_broker,model,prompting_strategy,combined_prompting_strategy,pattern_name,status,task_completion,classification_accuracy,explanation_accuracy,is_correct_classification,model_found,actual_found,verification
seamless.ai,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,
roundsky.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Some navigation attempts initially timed out, but pages were accessible upon retry; no bot checks or access blocks encountered.'}"
roundsky.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Some navigation attempts initially timed out, but pages were accessible upon retry; no bot checks or access blocks encountered.'}"
roundsky.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Some navigation attempts initially timed out, but pages were accessible upon retry; no bot checks or access blocks encountered.'}"
sms-inc.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
sms-inc.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
sms-inc.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
rrd.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'A CAPTCHA field is present on the form but did not block review since submission was not attempted.'}"
rrd.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'A CAPTCHA field is present on the form but did not block review since submission was not attempted.'}"
rrd.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'A CAPTCHA field is present on the form but did not block review since submission was not attempted.'}"
sharethrough.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHA or anti-bot blocks encountered; one earlier extraction timed out but navigation and observation continued normally.'}"
sharethrough.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHA or anti-bot blocks encountered; one earlier extraction timed out but navigation and observation continued normally.'}"
sharethrough.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHA or anti-bot blocks encountered; one earlier extraction timed out but navigation and observation continued normally.'}"
seekout.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHAs or access blocks encountered; one earlier extraction timeout did not impede manual review.'}"
seekout.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHAs or access blocks encountered; one earlier extraction timeout did not impede manual review.'}"
seekout.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,found,,Incorrect,Incorrect,False,True,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHAs or access blocks encountered; one earlier extraction timeout did not impede manual review.'}"
spokeo.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'Policy text at Section 7(c) was visible and scrolled; the portal link redirected to login as stated.', 'details': 'No bot checks or CAPTCHAs encountered; authentication required to proceed beyond the portal.'}"
spokeo.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'Policy text at Section 7(c) was visible and scrolled; the portal link redirected to login as stated.', 'details': 'No bot checks or CAPTCHAs encountered; authentication required to proceed beyond the portal.'}"
spokeo.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'Policy text at Section 7(c) was visible and scrolled; the portal link redirected to login as stated.', 'details': 'No bot checks or CAPTCHAs encountered; authentication required to proceed beyond the portal.'}"
scanbuy.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
scanbuy.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
scanbuy.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
sovrn.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No bot checks or CAPTCHAs encountered. Some earlier automation timeouts occurred but were not caused by site verification.'}"
sovrn.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No bot checks or CAPTCHAs encountered. Some earlier automation timeouts occurred but were not caused by site verification.'}"
sovrn.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No bot checks or CAPTCHAs encountered. Some earlier automation timeouts occurred but were not caused by site verification.'}"
xcelerated.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
xcelerated.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Correct,Correct,True,False,False,
xcelerated.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Incorrect,Incorrect,False,False,True,
vistarmedia.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Some page loads previously timed out, but no access or verification block occurred and content was available upon retry.'}"
vistarmedia.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Some page loads previously timed out, but no access or verification block occurred and content was available upon retry.'}"
vistarmedia.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Some page loads previously timed out, but no access or verification block occurred and content was available upon retry.'}"
simiocloud.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No bot checks or CAPTCHAs blocked progress; a standard reCAPTCHA badge was visible but did not interfere.'}"
simiocloud.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No bot checks or CAPTCHAs blocked progress; a standard reCAPTCHA badge was visible but did not interfere.'}"
