pattern_name,data_broker,time_stamp,status,file_path,is_successful,blocked,block_category
Feedforward Ambiguity,careerbuilder.com,20260213-072304,found,../../browser_history_output/careerbuilder.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-072304,True,False,no_blocking
Conflicting Information,careerbuilder.com,20260212-180521,not found,../../browser_history_output/careerbuilder.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-180521,True,True,security_barrier
Information Without Context,careerbuilder.com,20260212-180521,found,../../browser_history_output/careerbuilder.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-180521,True,True,security_barrier
Forced Registration,careerbuilder.com,20260212-180521,not found,../../browser_history_output/careerbuilder.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-180521,True,True,security_barrier
Bad Defaults,careerbuilder.com,20260212-180521,not found,../../browser_history_output/careerbuilder.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-180521,True,True,security_barrier
Choice Overload,careerbuilder.com,20260212-180521,not found,../../browser_history_output/careerbuilder.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-180521,True,True,security_barrier
Hidden Information,L2-data.com,20260212-130029,not found,../../browser_history_output/L2-data.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-130029,True,False,no_blocking
Visual Prominence,L2-data.com,20260212-130029,found,../../browser_history_output/L2-data.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-130029,True,False,no_blocking
Feedforward Ambiguity,L2-data.com,20260212-130029,not found,../../browser_history_output/L2-data.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-130029,True,False,no_blocking
Dead Ends,L2-data.com,20260206-210656,not found,../../browser_history_output/L2-data.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-210656,True,False,no_blocking
Creating Barriers,L2-data.com,20260206-210656,not found,../../browser_history_output/L2-data.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-210656,True,False,no_blocking
Adding Steps,L2-data.com,20260206-210656,found,../../browser_history_output/L2-data.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-210656,True,False,no_blocking
Privacy Mazes,L2-data.com,20260206-210656,not found,../../browser_history_output/L2-data.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-210656,True,False,no_blocking
Hidden Information,bookyourdata.com,20260213-043232,not found,../../browser_history_output/bookyourdata.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-043232,True,False,no_blocking
Visual Prominence,bookyourdata.com,20260213-043232,not found,../../browser_history_output/bookyourdata.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-043232,True,False,no_blocking
Feedforward Ambiguity,bookyourdata.com,20260213-043232,not found,../../browser_history_output/bookyourdata.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-043232,True,False,no_blocking
Dead Ends,bookyourdata.com,20260207-081332,found,../../browser_history_output/bookyourdata.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-081332,True,False,no_blocking
Creating Barriers,bookyourdata.com,20260207-081332,found,../../browser_history_output/bookyourdata.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-081332,True,False,no_blocking
Adding Steps,bookyourdata.com,20260207-081332,not found,../../browser_history_output/bookyourdata.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-081332,True,False,no_blocking
Privacy Mazes,bookyourdata.com,20260207-081332,found,../../browser_history_output/bookyourdata.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-081332,True,False,no_blocking
Hidden Information,keymarketingadvantage.com,20260209-234715,not found,../../browser_history_output/keymarketingadvantage.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260209-234715,True,False,no_blocking
Visual Prominence,keymarketingadvantage.com,20260209-234715,not found,../../browser_history_output/keymarketingadvantage.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260209-234715,True,False,no_blocking
Feedforward Ambiguity,keymarketingadvantage.com,20260209-234715,found,../../browser_history_output/keymarketingadvantage.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260209-234715,True,False,no_blocking
Dead Ends,keymarketingadvantage.com,20260204-171348,not found,../../browser_history_output/keymarketingadvantage.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260204-171348,True,False,no_blocking
Creating Barriers,keymarketingadvantage.com,20260204-171348,not found,../../browser_history_output/keymarketingadvantage.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260204-171348,True,False,no_blocking
Adding Steps,keymarketingadvantage.com,20260204-171348,not found,../../browser_history_output/keymarketingadvantage.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260204-171348,True,False,no_blocking
Privacy Mazes,keymarketingadvantage.com,20260204-171348,not found,../../browser_history_output/keymarketingadvantage.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260204-171348,True,False,no_blocking
Conflicting Information,keymarketingadvantage.com,20260210-040859,found,../../browser_history_output/keymarketingadvantage.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-040859,True,False,no_blocking
Information Without Context,keymarketingadvantage.com,20260210-040859,found,../../browser_history_output/keymarketingadvantage.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-040859,True,False,no_blocking
Forced Registration,keymarketingadvantage.com,20260210-040859,not found,../../browser_history_output/keymarketingadvantage.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-040859,True,False,no_blocking
Bad Defaults,keymarketingadvantage.com,20260210-040859,not found,../../browser_history_output/keymarketingadvantage.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-040859,True,False,no_blocking
Choice Overload,keymarketingadvantage.com,20260210-040859,not found,../../browser_history_output/keymarketingadvantage.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-040859,True,False,no_blocking
Hidden Information,deepsync.com,20260213-193140,not found,../../browser_history_output/deepsync.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-193140,True,False,no_blocking
Visual Prominence,deepsync.com,20260213-193140,found,../../browser_history_output/deepsync.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-193140,True,False,no_blocking
Feedforward Ambiguity,deepsync.com,20260213-193140,not found,../../browser_history_output/deepsync.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-193140,True,False,no_blocking
Dead Ends,deepsync.com,20260208-003016,not found,../../browser_history_output/deepsync.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260208-003016,True,False,no_blocking
Creating Barriers,deepsync.com,20260208-003016,not found,../../browser_history_output/deepsync.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260208-003016,True,False,no_blocking
Adding Steps,deepsync.com,20260208-003016,found,../../browser_history_output/deepsync.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260208-003016,True,False,no_blocking
Privacy Mazes,deepsync.com,20260208-003016,not found,../../browser_history_output/deepsync.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260208-003016,True,False,no_blocking
Conflicting Information,deepsync.com,20260213-063714,not found,../../browser_history_output/deepsync.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-063714,True,False,no_blocking
Information Without Context,deepsync.com,20260213-063714,found,../../browser_history_output/deepsync.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-063714,True,False,no_blocking
Forced Registration,deepsync.com,20260213-063714,not found,../../browser_history_output/deepsync.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-063714,True,False,no_blocking
Bad Defaults,deepsync.com,20260213-063714,not found,../../browser_history_output/deepsync.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-063714,True,False,no_blocking
Choice Overload,deepsync.com,20260213-063714,not found,../../browser_history_output/deepsync.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-063714,True,False,no_blocking
Hidden Information,definitivehc.com,20260213-201721,not found,../../browser_history_output/definitivehc.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-201721,True,False,no_blocking
Visual Prominence,definitivehc.com,20260213-201721,not found,../../browser_history_output/definitivehc.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-201721,True,False,no_blocking
Feedforward Ambiguity,definitivehc.com,20260213-201721,not found,../../browser_history_output/definitivehc.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-201721,True,False,no_blocking
Dead Ends,definitivehc.com,20260208-012156,not found,../../browser_history_output/definitivehc.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260208-012156,True,False,no_blocking
Creating Barriers,definitivehc.com,20260208-012156,found,../../browser_history_output/definitivehc.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260208-012156,True,False,no_blocking
Adding Steps,definitivehc.com,20260208-012156,not found,../../browser_history_output/definitivehc.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260208-012156,True,False,no_blocking
Privacy Mazes,definitivehc.com,20260208-012156,not found,../../browser_history_output/definitivehc.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260208-012156,True,False,no_blocking
Conflicting Information,definitivehc.com,20260213-072136,not found,../../browser_history_output/definitivehc.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-072136,True,True,automation_instability
Information Without Context,definitivehc.com,20260213-072136,not found,../../browser_history_output/definitivehc.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-072136,True,True,automation_instability
Forced Registration,definitivehc.com,20260213-072136,not found,../../browser_history_output/definitivehc.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-072136,True,True,automation_instability
Bad Defaults,definitivehc.com,20260213-072136,not found,../../browser_history_output/definitivehc.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-072136,True,True,automation_instability
Choice Overload,definitivehc.com,20260213-072136,not found,../../browser_history_output/definitivehc.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-072136,True,True,automation_instability
Hidden Information,alliantinsight.com,20260212-200205,found,../../browser_history_output/alliantinsight.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-200205,True,False,no_blocking
Visual Prominence,alliantinsight.com,20260212-200205,not found,../../browser_history_output/alliantinsight.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-200205,True,False,no_blocking
Feedforward Ambiguity,alliantinsight.com,20260212-200205,not found,../../browser_history_output/alliantinsight.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-200205,True,False,no_blocking
Dead Ends,alliantinsight.com,20260207-014343,not found,../../browser_history_output/alliantinsight.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-014343,True,False,no_blocking
Creating Barriers,alliantinsight.com,20260207-014343,not found,../../browser_history_output/alliantinsight.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-014343,True,False,no_blocking
Adding Steps,alliantinsight.com,20260207-014343,not found,../../browser_history_output/alliantinsight.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-014343,True,False,no_blocking
Privacy Mazes,alliantinsight.com,20260207-014343,not found,../../browser_history_output/alliantinsight.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-014343,True,False,no_blocking
Conflicting Information,alliantinsight.com,20260212-064709,not found,../../browser_history_output/alliantinsight.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-064709,True,False,no_blocking
Information Without Context,alliantinsight.com,20260212-064709,found,../../browser_history_output/alliantinsight.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-064709,True,False,no_blocking
Forced Registration,alliantinsight.com,20260212-064709,not found,../../browser_history_output/alliantinsight.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-064709,True,False,no_blocking
Bad Defaults,alliantinsight.com,20260212-064709,not found,../../browser_history_output/alliantinsight.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-064709,True,False,no_blocking
Choice Overload,alliantinsight.com,20260212-064709,not found,../../browser_history_output/alliantinsight.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-064709,True,False,no_blocking
Hidden Information,audienceacuity.com,20260212-232558,not found,../../browser_history_output/audienceacuity.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-232558,True,True,navigation_failure
Visual Prominence,audienceacuity.com,20260212-232558,not found,../../browser_history_output/audienceacuity.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-232558,True,True,navigation_failure
Feedforward Ambiguity,audienceacuity.com,20260212-232558,not found,../../browser_history_output/audienceacuity.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-232558,True,True,navigation_failure
